"year";"plot";"subplot";"sp";"individuals";"SAD.model"
2018;7;"B6";"SPRU";NA;"only.niche"
2019;7;"B6";"SPRU";NA;"only.niche"
2015;8;"B6";"SPRU";NA;"only.niche"
2016;8;"B6";"SPRU";NA;"only.niche"
2017;8;"B6";"SPRU";NA;"only.niche"
2018;8;"B6";"SPRU";NA;"only.niche"
2019;8;"B6";"SPRU";NA;"only.niche"
2015;9;"B6";"SPRU";NA;"only.niche"
2016;9;"B6";"SPRU";NA;"only.niche"
2017;9;"B6";"SPRU";NA;"only.niche"
2018;9;"B6";"SPRU";NA;"only.niche"
2019;9;"B6";"SPRU";NA;"only.niche"
2015;1;"C1";"SPRU";NA;"only.niche"
2016;1;"C1";"SPRU";NA;"only.niche"
2017;1;"C1";"SPRU";NA;"only.niche"
2018;1;"C1";"SPRU";NA;"only.niche"
2019;1;"C1";"SPRU";NA;"only.niche"
2015;2;"C1";"SPRU";NA;"only.niche"
2016;2;"C1";"SPRU";NA;"only.niche"
2017;2;"C1";"SPRU";NA;"only.niche"
2018;2;"C1";"SPRU";NA;"only.niche"
2019;2;"C1";"SPRU";NA;"only.niche"
2015;3;"C1";"SPRU";NA;"only.niche"
2016;3;"C1";"SPRU";NA;"only.niche"
2017;3;"C1";"SPRU";NA;"only.niche"
2018;3;"C1";"SPRU";NA;"only.niche"
2019;3;"C1";"SPRU";NA;"only.niche"
2015;4;"C1";"SPRU";NA;"only.niche"
2016;4;"C1";"SPRU";NA;"only.niche"
2017;4;"C1";"SPRU";NA;"only.niche"
2018;4;"C1";"SPRU";NA;"only.niche"
2019;4;"C1";"SPRU";NA;"only.niche"
2015;5;"C1";"SPRU";NA;"only.niche"
2016;5;"C1";"SPRU";NA;"only.niche"
2017;5;"C1";"SPRU";NA;"only.niche"
2018;5;"C1";"SPRU";NA;"only.niche"
2019;5;"C1";"SPRU";NA;"only.niche"
2015;6;"C1";"SPRU";NA;"only.niche"
2016;6;"C1";"SPRU";NA;"only.niche"
2017;6;"C1";"SPRU";NA;"only.niche"
2018;6;"C1";"SPRU";NA;"only.niche"
2019;6;"C1";"SPRU";NA;"only.niche"
2015;7;"C1";"SPRU";NA;"only.niche"
2016;7;"C1";"SPRU";NA;"only.niche"
2017;7;"C1";"SPRU";NA;"only.niche"
2018;7;"C1";"SPRU";NA;"only.niche"
2019;7;"C1";"SPRU";5,84816355588915;"only.niche"
2015;8;"C1";"SPRU";NA;"only.niche"
2016;8;"C1";"SPRU";NA;"only.niche"
2017;8;"C1";"SPRU";NA;"only.niche"
2018;8;"C1";"SPRU";NA;"only.niche"
2019;8;"C1";"SPRU";13,9531100417426;"only.niche"
2015;9;"C1";"SPRU";NA;"only.niche"
2016;9;"C1";"SPRU";30,2346106198499;"only.niche"
2017;9;"C1";"SPRU";NA;"only.niche"
2018;9;"C1";"SPRU";NA;"only.niche"
2019;9;"C1";"SPRU";NA;"only.niche"
2015;1;"C2";"SPRU";NA;"only.niche"
2016;1;"C2";"SPRU";NA;"only.niche"
2017;1;"C2";"SPRU";NA;"only.niche"
2018;1;"C2";"SPRU";NA;"only.niche"
2019;1;"C2";"SPRU";NA;"only.niche"
2015;2;"C2";"SPRU";NA;"only.niche"
2016;2;"C2";"SPRU";NA;"only.niche"
2017;2;"C2";"SPRU";NA;"only.niche"
2018;2;"C2";"SPRU";NA;"only.niche"
2019;2;"C2";"SPRU";NA;"only.niche"
2015;3;"C2";"SPRU";NA;"only.niche"
2016;3;"C2";"SPRU";NA;"only.niche"
2017;3;"C2";"SPRU";NA;"only.niche"
2018;3;"C2";"SPRU";NA;"only.niche"
2019;3;"C2";"SPRU";NA;"only.niche"
2015;4;"C2";"SPRU";NA;"only.niche"
2016;4;"C2";"SPRU";NA;"only.niche"
2017;4;"C2";"SPRU";NA;"only.niche"
2018;4;"C2";"SPRU";NA;"only.niche"
2019;4;"C2";"SPRU";NA;"only.niche"
2015;5;"C2";"SPRU";NA;"only.niche"
2016;5;"C2";"SPRU";NA;"only.niche"
2017;5;"C2";"SPRU";6,09771267859403;"only.niche"
2018;5;"C2";"SPRU";NA;"only.niche"
2019;5;"C2";"SPRU";NA;"only.niche"
2015;6;"C2";"SPRU";6,30668110380589;"only.niche"
2016;6;"C2";"SPRU";NA;"only.niche"
2017;6;"C2";"SPRU";NA;"only.niche"
2018;6;"C2";"SPRU";NA;"only.niche"
2019;6;"C2";"SPRU";NA;"only.niche"
2015;7;"C2";"SPRU";NA;"only.niche"
2016;7;"C2";"SPRU";NA;"only.niche"
2017;7;"C2";"SPRU";NA;"only.niche"
2018;7;"C2";"SPRU";NA;"only.niche"
2019;7;"C2";"SPRU";16,5938254764759;"only.niche"
2015;8;"C2";"SPRU";NA;"only.niche"
2016;8;"C2";"SPRU";NA;"only.niche"
2017;8;"C2";"SPRU";NA;"only.niche"
2018;8;"C2";"SPRU";NA;"only.niche"
2019;8;"C2";"SPRU";NA;"only.niche"
2015;9;"C2";"SPRU";NA;"only.niche"
2016;9;"C2";"SPRU";NA;"only.niche"
2017;9;"C2";"SPRU";NA;"only.niche"
2018;9;"C2";"SPRU";NA;"only.niche"
2019;9;"C2";"SPRU";NA;"only.niche"
2015;1;"C3";"SPRU";NA;"only.niche"
2016;1;"C3";"SPRU";NA;"only.niche"
2017;1;"C3";"SPRU";NA;"only.niche"
2018;1;"C3";"SPRU";NA;"only.niche"
2019;1;"C3";"SPRU";NA;"only.niche"
2015;2;"C3";"SPRU";NA;"only.niche"
2016;2;"C3";"SPRU";NA;"only.niche"
2017;2;"C3";"SPRU";NA;"only.niche"
2018;2;"C3";"SPRU";NA;"only.niche"
2019;2;"C3";"SPRU";NA;"only.niche"
2015;3;"C3";"SPRU";NA;"only.niche"
2016;3;"C3";"SPRU";NA;"only.niche"
2017;3;"C3";"SPRU";NA;"only.niche"
2018;3;"C3";"SPRU";NA;"only.niche"
2019;3;"C3";"SPRU";NA;"only.niche"
2015;4;"C3";"SPRU";NA;"only.niche"
2016;4;"C3";"SPRU";NA;"only.niche"
2017;4;"C3";"SPRU";NA;"only.niche"
2018;4;"C3";"SPRU";NA;"only.niche"
2019;4;"C3";"SPRU";NA;"only.niche"
2015;5;"C3";"SPRU";NA;"only.niche"
2016;5;"C3";"SPRU";NA;"only.niche"
2017;5;"C3";"SPRU";NA;"only.niche"
2018;5;"C3";"SPRU";NA;"only.niche"
2019;5;"C3";"SPRU";NA;"only.niche"
2015;6;"C3";"SPRU";NA;"only.niche"
2016;6;"C3";"SPRU";NA;"only.niche"
2017;6;"C3";"SPRU";NA;"only.niche"
2018;6;"C3";"SPRU";NA;"only.niche"
2019;6;"C3";"SPRU";NA;"only.niche"
2015;7;"C3";"SPRU";NA;"only.niche"
2016;7;"C3";"SPRU";NA;"only.niche"
2017;7;"C3";"SPRU";NA;"only.niche"
2018;7;"C3";"SPRU";NA;"only.niche"
2019;7;"C3";"SPRU";11,6039225970211;"only.niche"
2015;8;"C3";"SPRU";NA;"only.niche"
2016;8;"C3";"SPRU";NA;"only.niche"
2017;8;"C3";"SPRU";NA;"only.niche"
2018;8;"C3";"SPRU";NA;"only.niche"
2019;8;"C3";"SPRU";NA;"only.niche"
2015;9;"C3";"SPRU";NA;"only.niche"
2016;9;"C3";"SPRU";NA;"only.niche"
2017;9;"C3";"SPRU";NA;"only.niche"
2018;9;"C3";"SPRU";NA;"only.niche"
2019;9;"C3";"SPRU";NA;"only.niche"
2015;1;"C4";"SPRU";NA;"only.niche"
2016;1;"C4";"SPRU";NA;"only.niche"
2017;1;"C4";"SPRU";NA;"only.niche"
2018;1;"C4";"SPRU";NA;"only.niche"
2019;1;"C4";"SPRU";NA;"only.niche"
2015;2;"C4";"SPRU";NA;"only.niche"
2016;2;"C4";"SPRU";NA;"only.niche"
2017;2;"C4";"SPRU";NA;"only.niche"
2018;2;"C4";"SPRU";NA;"only.niche"
2019;2;"C4";"SPRU";NA;"only.niche"
2015;3;"C4";"SPRU";NA;"only.niche"
2016;3;"C4";"SPRU";NA;"only.niche"
2017;3;"C4";"SPRU";NA;"only.niche"
2018;3;"C4";"SPRU";NA;"only.niche"
2019;3;"C4";"SPRU";NA;"only.niche"
2015;4;"C4";"SPRU";NA;"only.niche"
2016;4;"C4";"SPRU";NA;"only.niche"
2017;4;"C4";"SPRU";NA;"only.niche"
2018;4;"C4";"SPRU";NA;"only.niche"
2019;4;"C4";"SPRU";NA;"only.niche"
2015;5;"C4";"SPRU";NA;"only.niche"
2016;5;"C4";"SPRU";NA;"only.niche"
2017;5;"C4";"SPRU";7,02978644300834;"only.niche"
2018;5;"C4";"SPRU";NA;"only.niche"
2019;5;"C4";"SPRU";NA;"only.niche"
2015;6;"C4";"SPRU";9,77731971591102;"only.niche"
2016;6;"C4";"SPRU";NA;"only.niche"
2017;6;"C4";"SPRU";NA;"only.niche"
2018;6;"C4";"SPRU";NA;"only.niche"
2019;6;"C4";"SPRU";NA;"only.niche"
2015;7;"C4";"SPRU";NA;"only.niche"
2016;7;"C4";"SPRU";NA;"only.niche"
2017;7;"C4";"SPRU";NA;"only.niche"
2018;7;"C4";"SPRU";NA;"only.niche"
2019;7;"C4";"SPRU";8,40487365777958;"only.niche"
2015;8;"C4";"SPRU";NA;"only.niche"
2016;8;"C4";"SPRU";NA;"only.niche"
2017;8;"C4";"SPRU";NA;"only.niche"
2018;8;"C4";"SPRU";NA;"only.niche"
2019;8;"C4";"SPRU";NA;"only.niche"
2015;9;"C4";"SPRU";NA;"only.niche"
2016;9;"C4";"SPRU";31,0943941420246;"only.niche"
2017;9;"C4";"SPRU";NA;"only.niche"
2018;9;"C4";"SPRU";NA;"only.niche"
2019;9;"C4";"SPRU";NA;"only.niche"
2015;1;"C5";"SPRU";NA;"only.niche"
2016;1;"C5";"SPRU";NA;"only.niche"
2017;1;"C5";"SPRU";NA;"only.niche"
2018;1;"C5";"SPRU";NA;"only.niche"
2019;1;"C5";"SPRU";NA;"only.niche"
2015;2;"C5";"SPRU";NA;"only.niche"
2016;2;"C5";"SPRU";NA;"only.niche"
2017;2;"C5";"SPRU";NA;"only.niche"
2018;2;"C5";"SPRU";NA;"only.niche"
2019;2;"C5";"SPRU";NA;"only.niche"
2015;3;"C5";"SPRU";NA;"only.niche"
2016;3;"C5";"SPRU";NA;"only.niche"
2017;3;"C5";"SPRU";NA;"only.niche"
2018;3;"C5";"SPRU";NA;"only.niche"
2019;3;"C5";"SPRU";NA;"only.niche"
2015;4;"C5";"SPRU";NA;"only.niche"
2016;4;"C5";"SPRU";NA;"only.niche"
2017;4;"C5";"SPRU";NA;"only.niche"
2018;4;"C5";"SPRU";NA;"only.niche"
2019;4;"C5";"SPRU";NA;"only.niche"
2015;5;"C5";"SPRU";NA;"only.niche"
2016;5;"C5";"SPRU";NA;"only.niche"
2017;5;"C5";"SPRU";NA;"only.niche"
2018;5;"C5";"SPRU";NA;"only.niche"
2019;5;"C5";"SPRU";NA;"only.niche"
2015;6;"C5";"SPRU";NA;"only.niche"
2016;6;"C5";"SPRU";NA;"only.niche"
2017;6;"C5";"SPRU";NA;"only.niche"
2018;6;"C5";"SPRU";NA;"only.niche"
2019;6;"C5";"SPRU";NA;"only.niche"
2015;7;"C5";"SPRU";NA;"only.niche"
2016;7;"C5";"SPRU";NA;"only.niche"
2017;7;"C5";"SPRU";NA;"only.niche"
2018;7;"C5";"SPRU";NA;"only.niche"
2019;7;"C5";"SPRU";8,20473537766859;"only.niche"
2015;8;"C5";"SPRU";NA;"only.niche"
2016;8;"C5";"SPRU";NA;"only.niche"
2017;8;"C5";"SPRU";NA;"only.niche"
2018;8;"C5";"SPRU";NA;"only.niche"
2019;8;"C5";"SPRU";NA;"only.niche"
2015;9;"C5";"SPRU";NA;"only.niche"
2016;9;"C5";"SPRU";34,5069456482638;"only.niche"
2017;9;"C5";"SPRU";NA;"only.niche"
2018;9;"C5";"SPRU";NA;"only.niche"
2019;9;"C5";"SPRU";NA;"only.niche"
2015;1;"C6";"SPRU";NA;"only.niche"
2016;1;"C6";"SPRU";NA;"only.niche"
2017;1;"C6";"SPRU";NA;"only.niche"
2018;1;"C6";"SPRU";NA;"only.niche"
2019;1;"C6";"SPRU";NA;"only.niche"
2015;2;"C6";"SPRU";NA;"only.niche"
2016;2;"C6";"SPRU";NA;"only.niche"
2017;2;"C6";"SPRU";NA;"only.niche"
2018;2;"C6";"SPRU";NA;"only.niche"
2019;2;"C6";"SPRU";NA;"only.niche"
2015;3;"C6";"SPRU";NA;"only.niche"
2016;3;"C6";"SPRU";NA;"only.niche"
2017;3;"C6";"SPRU";NA;"only.niche"
2018;3;"C6";"SPRU";NA;"only.niche"
2019;3;"C6";"SPRU";NA;"only.niche"
2015;4;"C6";"SPRU";NA;"only.niche"
2016;4;"C6";"SPRU";NA;"only.niche"
2017;4;"C6";"SPRU";NA;"only.niche"
2018;4;"C6";"SPRU";NA;"only.niche"
2019;4;"C6";"SPRU";NA;"only.niche"
2015;5;"C6";"SPRU";NA;"only.niche"
2016;5;"C6";"SPRU";NA;"only.niche"
2017;5;"C6";"SPRU";NA;"only.niche"
2018;5;"C6";"SPRU";NA;"only.niche"
2019;5;"C6";"SPRU";NA;"only.niche"
2015;6;"C6";"SPRU";NA;"only.niche"
2016;6;"C6";"SPRU";NA;"only.niche"
2017;6;"C6";"SPRU";NA;"only.niche"
2018;6;"C6";"SPRU";NA;"only.niche"
2019;6;"C6";"SPRU";NA;"only.niche"
2015;7;"C6";"SPRU";NA;"only.niche"
2016;7;"C6";"SPRU";NA;"only.niche"
2017;7;"C6";"SPRU";NA;"only.niche"
2018;7;"C6";"SPRU";NA;"only.niche"
2019;7;"C6";"SPRU";6,75736619712482;"only.niche"
2015;8;"C6";"SPRU";NA;"only.niche"
2016;8;"C6";"SPRU";NA;"only.niche"
2017;8;"C6";"SPRU";NA;"only.niche"
2018;8;"C6";"SPRU";NA;"only.niche"
2019;8;"C6";"SPRU";5,63103260357228;"only.niche"
2015;9;"C6";"SPRU";NA;"only.niche"
2016;9;"C6";"SPRU";NA;"only.niche"
2017;9;"C6";"SPRU";NA;"only.niche"
2018;9;"C6";"SPRU";NA;"only.niche"
2019;9;"C6";"SPRU";NA;"only.niche"
2015;1;"D1";"SPRU";NA;"only.niche"
2016;1;"D1";"SPRU";NA;"only.niche"
2017;1;"D1";"SPRU";NA;"only.niche"
2018;1;"D1";"SPRU";NA;"only.niche"
2019;1;"D1";"SPRU";NA;"only.niche"
2015;2;"D1";"SPRU";NA;"only.niche"
2016;2;"D1";"SPRU";NA;"only.niche"
2017;2;"D1";"SPRU";NA;"only.niche"
2018;2;"D1";"SPRU";NA;"only.niche"
2019;2;"D1";"SPRU";NA;"only.niche"
2015;3;"D1";"SPRU";NA;"only.niche"
2016;3;"D1";"SPRU";NA;"only.niche"
2017;3;"D1";"SPRU";NA;"only.niche"
2018;3;"D1";"SPRU";NA;"only.niche"
2019;3;"D1";"SPRU";NA;"only.niche"
2015;4;"D1";"SPRU";NA;"only.niche"
2016;4;"D1";"SPRU";NA;"only.niche"
2017;4;"D1";"SPRU";NA;"only.niche"
2018;4;"D1";"SPRU";NA;"only.niche"
2019;4;"D1";"SPRU";NA;"only.niche"
2015;5;"D1";"SPRU";NA;"only.niche"
2016;5;"D1";"SPRU";NA;"only.niche"
2017;5;"D1";"SPRU";NA;"only.niche"
2018;5;"D1";"SPRU";NA;"only.niche"
2019;5;"D1";"SPRU";NA;"only.niche"
2015;6;"D1";"SPRU";NA;"only.niche"
2016;6;"D1";"SPRU";NA;"only.niche"
2017;6;"D1";"SPRU";NA;"only.niche"
2018;6;"D1";"SPRU";NA;"only.niche"
2019;6;"D1";"SPRU";NA;"only.niche"
2015;7;"D1";"SPRU";NA;"only.niche"
2016;7;"D1";"SPRU";NA;"only.niche"
2017;7;"D1";"SPRU";NA;"only.niche"
2018;7;"D1";"SPRU";NA;"only.niche"
2019;7;"D1";"SPRU";21,6299520712685;"only.niche"
2015;8;"D1";"SPRU";NA;"only.niche"
2016;8;"D1";"SPRU";NA;"only.niche"
2017;8;"D1";"SPRU";NA;"only.niche"
2018;8;"D1";"SPRU";NA;"only.niche"
2019;8;"D1";"SPRU";19,7606358338286;"only.niche"
2015;9;"D1";"SPRU";NA;"only.niche"
2016;9;"D1";"SPRU";48,5640098390073;"only.niche"
2017;9;"D1";"SPRU";NA;"only.niche"
2018;9;"D1";"SPRU";NA;"only.niche"
2019;9;"D1";"SPRU";NA;"only.niche"
2015;1;"D2";"SPRU";NA;"only.niche"
2016;1;"D2";"SPRU";NA;"only.niche"
2017;1;"D2";"SPRU";NA;"only.niche"
2018;1;"D2";"SPRU";NA;"only.niche"
2019;1;"D2";"SPRU";NA;"only.niche"
2015;2;"D2";"SPRU";NA;"only.niche"
2016;2;"D2";"SPRU";NA;"only.niche"
2017;2;"D2";"SPRU";NA;"only.niche"
2018;2;"D2";"SPRU";NA;"only.niche"
2019;2;"D2";"SPRU";NA;"only.niche"
2015;3;"D2";"SPRU";NA;"only.niche"
2016;3;"D2";"SPRU";NA;"only.niche"
2017;3;"D2";"SPRU";NA;"only.niche"
2018;3;"D2";"SPRU";NA;"only.niche"
2019;3;"D2";"SPRU";NA;"only.niche"
2015;4;"D2";"SPRU";NA;"only.niche"
2016;4;"D2";"SPRU";NA;"only.niche"
2017;4;"D2";"SPRU";NA;"only.niche"
2018;4;"D2";"SPRU";NA;"only.niche"
2019;4;"D2";"SPRU";NA;"only.niche"
2015;5;"D2";"SPRU";NA;"only.niche"
2016;5;"D2";"SPRU";NA;"only.niche"
2017;5;"D2";"SPRU";NA;"only.niche"
2018;5;"D2";"SPRU";NA;"only.niche"
2019;5;"D2";"SPRU";NA;"only.niche"
2015;6;"D2";"SPRU";22,8873904281537;"only.niche"
2016;6;"D2";"SPRU";NA;"only.niche"
2017;6;"D2";"SPRU";NA;"only.niche"
2018;6;"D2";"SPRU";NA;"only.niche"
2019;6;"D2";"SPRU";NA;"only.niche"
2015;7;"D2";"SPRU";NA;"only.niche"
2016;7;"D2";"SPRU";NA;"only.niche"
2017;7;"D2";"SPRU";NA;"only.niche"
2018;7;"D2";"SPRU";NA;"only.niche"
2019;7;"D2";"SPRU";NA;"only.niche"
2015;8;"D2";"SPRU";NA;"only.niche"
2016;8;"D2";"SPRU";NA;"only.niche"
2017;8;"D2";"SPRU";NA;"only.niche"
2018;8;"D2";"SPRU";NA;"only.niche"
2019;8;"D2";"SPRU";NA;"only.niche"
2015;9;"D2";"SPRU";NA;"only.niche"
2016;9;"D2";"SPRU";48,5685160044176;"only.niche"
2017;9;"D2";"SPRU";NA;"only.niche"
2018;9;"D2";"SPRU";NA;"only.niche"
2019;9;"D2";"SPRU";NA;"only.niche"
2015;1;"D3";"SPRU";NA;"only.niche"
2016;1;"D3";"SPRU";NA;"only.niche"
2017;1;"D3";"SPRU";NA;"only.niche"
2018;1;"D3";"SPRU";NA;"only.niche"
2019;1;"D3";"SPRU";NA;"only.niche"
2015;2;"D3";"SPRU";NA;"only.niche"
2016;2;"D3";"SPRU";NA;"only.niche"
2017;2;"D3";"SPRU";NA;"only.niche"
2018;2;"D3";"SPRU";NA;"only.niche"
2019;2;"D3";"SPRU";NA;"only.niche"
2015;3;"D3";"SPRU";NA;"only.niche"
2016;3;"D3";"SPRU";NA;"only.niche"
2017;3;"D3";"SPRU";NA;"only.niche"
2018;3;"D3";"SPRU";NA;"only.niche"
2019;3;"D3";"SPRU";NA;"only.niche"
2015;4;"D3";"SPRU";NA;"only.niche"
2016;4;"D3";"SPRU";NA;"only.niche"
2017;4;"D3";"SPRU";NA;"only.niche"
2018;4;"D3";"SPRU";NA;"only.niche"
2019;4;"D3";"SPRU";NA;"only.niche"
2015;5;"D3";"SPRU";NA;"only.niche"
2016;5;"D3";"SPRU";NA;"only.niche"
2017;5;"D3";"SPRU";NA;"only.niche"
2018;5;"D3";"SPRU";NA;"only.niche"
2019;5;"D3";"SPRU";NA;"only.niche"
2015;6;"D3";"SPRU";27,9219349745212;"only.niche"
2016;6;"D3";"SPRU";NA;"only.niche"
2017;6;"D3";"SPRU";NA;"only.niche"
2018;6;"D3";"SPRU";NA;"only.niche"
2019;6;"D3";"SPRU";NA;"only.niche"
2015;7;"D3";"SPRU";NA;"only.niche"
2016;7;"D3";"SPRU";NA;"only.niche"
2017;7;"D3";"SPRU";NA;"only.niche"
2018;7;"D3";"SPRU";NA;"only.niche"
2019;7;"D3";"SPRU";7,06236623776283;"only.niche"
2015;8;"D3";"SPRU";NA;"only.niche"
2016;8;"D3";"SPRU";NA;"only.niche"
2017;8;"D3";"SPRU";NA;"only.niche"
2018;8;"D3";"SPRU";NA;"only.niche"
2019;8;"D3";"SPRU";NA;"only.niche"
2015;9;"D3";"SPRU";NA;"only.niche"
2016;9;"D3";"SPRU";NA;"only.niche"
2017;9;"D3";"SPRU";NA;"only.niche"
2018;9;"D3";"SPRU";NA;"only.niche"
2019;9;"D3";"SPRU";NA;"only.niche"
2015;1;"D4";"SPRU";NA;"only.niche"
2016;1;"D4";"SPRU";NA;"only.niche"
2017;1;"D4";"SPRU";NA;"only.niche"
2018;1;"D4";"SPRU";NA;"only.niche"
2019;1;"D4";"SPRU";NA;"only.niche"
2015;2;"D4";"SPRU";NA;"only.niche"
2016;2;"D4";"SPRU";NA;"only.niche"
2017;2;"D4";"SPRU";NA;"only.niche"
2018;2;"D4";"SPRU";NA;"only.niche"
2019;2;"D4";"SPRU";NA;"only.niche"
2015;3;"D4";"SPRU";NA;"only.niche"
2016;3;"D4";"SPRU";NA;"only.niche"
2017;3;"D4";"SPRU";NA;"only.niche"
2018;3;"D4";"SPRU";NA;"only.niche"
2019;3;"D4";"SPRU";NA;"only.niche"
2015;4;"D4";"SPRU";NA;"only.niche"
2016;4;"D4";"SPRU";NA;"only.niche"
2017;4;"D4";"SPRU";NA;"only.niche"
2018;4;"D4";"SPRU";NA;"only.niche"
2019;4;"D4";"SPRU";NA;"only.niche"
2015;5;"D4";"SPRU";NA;"only.niche"
2016;5;"D4";"SPRU";NA;"only.niche"
2017;5;"D4";"SPRU";NA;"only.niche"
2018;5;"D4";"SPRU";NA;"only.niche"
2019;5;"D4";"SPRU";NA;"only.niche"
2015;6;"D4";"SPRU";35,7365994619125;"only.niche"
2016;6;"D4";"SPRU";NA;"only.niche"
2017;6;"D4";"SPRU";NA;"only.niche"
2018;6;"D4";"SPRU";NA;"only.niche"
2019;6;"D4";"SPRU";NA;"only.niche"
2015;7;"D4";"SPRU";NA;"only.niche"
2016;7;"D4";"SPRU";NA;"only.niche"
2017;7;"D4";"SPRU";NA;"only.niche"
2018;7;"D4";"SPRU";NA;"only.niche"
2019;7;"D4";"SPRU";11,5425000128479;"only.niche"
2015;8;"D4";"SPRU";NA;"only.niche"
2016;8;"D4";"SPRU";NA;"only.niche"
2017;8;"D4";"SPRU";NA;"only.niche"
2018;8;"D4";"SPRU";NA;"only.niche"
2019;8;"D4";"SPRU";NA;"only.niche"
2015;9;"D4";"SPRU";NA;"only.niche"
2016;9;"D4";"SPRU";57,7128897321865;"only.niche"
2017;9;"D4";"SPRU";NA;"only.niche"
2018;9;"D4";"SPRU";NA;"only.niche"
2019;9;"D4";"SPRU";NA;"only.niche"
2015;1;"D5";"SPRU";NA;"only.niche"
2016;1;"D5";"SPRU";NA;"only.niche"
2017;1;"D5";"SPRU";NA;"only.niche"
2018;1;"D5";"SPRU";NA;"only.niche"
2019;1;"D5";"SPRU";NA;"only.niche"
2015;2;"D5";"SPRU";NA;"only.niche"
2016;2;"D5";"SPRU";NA;"only.niche"
2017;2;"D5";"SPRU";NA;"only.niche"
2018;2;"D5";"SPRU";NA;"only.niche"
2019;2;"D5";"SPRU";NA;"only.niche"
2015;3;"D5";"SPRU";NA;"only.niche"
2016;3;"D5";"SPRU";NA;"only.niche"
2017;3;"D5";"SPRU";NA;"only.niche"
2018;3;"D5";"SPRU";NA;"only.niche"
2019;3;"D5";"SPRU";NA;"only.niche"
2015;4;"D5";"SPRU";NA;"only.niche"
2016;4;"D5";"SPRU";NA;"only.niche"
2017;4;"D5";"SPRU";NA;"only.niche"
2018;4;"D5";"SPRU";NA;"only.niche"
2019;4;"D5";"SPRU";NA;"only.niche"
2015;5;"D5";"SPRU";NA;"only.niche"
2016;5;"D5";"SPRU";NA;"only.niche"
2017;5;"D5";"SPRU";NA;"only.niche"
2018;5;"D5";"SPRU";NA;"only.niche"
2019;5;"D5";"SPRU";NA;"only.niche"
2015;6;"D5";"SPRU";NA;"only.niche"
2016;6;"D5";"SPRU";NA;"only.niche"
2017;6;"D5";"SPRU";NA;"only.niche"
2018;6;"D5";"SPRU";NA;"only.niche"
2019;6;"D5";"SPRU";NA;"only.niche"
2015;7;"D5";"SPRU";NA;"only.niche"
2016;7;"D5";"SPRU";NA;"only.niche"
2017;7;"D5";"SPRU";NA;"only.niche"
2018;7;"D5";"SPRU";NA;"only.niche"
2019;7;"D5";"SPRU";7,65598867531403;"only.niche"
2015;8;"D5";"SPRU";NA;"only.niche"
2016;8;"D5";"SPRU";NA;"only.niche"
2017;8;"D5";"SPRU";NA;"only.niche"
2018;8;"D5";"SPRU";NA;"only.niche"
2019;8;"D5";"SPRU";5,64838077712538;"only.niche"
2015;9;"D5";"SPRU";NA;"only.niche"
2016;9;"D5";"SPRU";NA;"only.niche"
2017;9;"D5";"SPRU";NA;"only.niche"
2018;9;"D5";"SPRU";NA;"only.niche"
2019;9;"D5";"SPRU";NA;"only.niche"
2015;1;"D6";"SPRU";NA;"only.niche"
2016;1;"D6";"SPRU";NA;"only.niche"
2017;1;"D6";"SPRU";NA;"only.niche"
2018;1;"D6";"SPRU";NA;"only.niche"
2019;1;"D6";"SPRU";NA;"only.niche"
2015;2;"D6";"SPRU";NA;"only.niche"
2016;2;"D6";"SPRU";NA;"only.niche"
2017;2;"D6";"SPRU";NA;"only.niche"
2018;2;"D6";"SPRU";NA;"only.niche"
2019;2;"D6";"SPRU";NA;"only.niche"
2015;3;"D6";"SPRU";NA;"only.niche"
2016;3;"D6";"SPRU";NA;"only.niche"
2017;3;"D6";"SPRU";NA;"only.niche"
2018;3;"D6";"SPRU";NA;"only.niche"
2019;3;"D6";"SPRU";NA;"only.niche"
2015;4;"D6";"SPRU";NA;"only.niche"
2016;4;"D6";"SPRU";NA;"only.niche"
2017;4;"D6";"SPRU";NA;"only.niche"
2018;4;"D6";"SPRU";NA;"only.niche"
2019;4;"D6";"SPRU";NA;"only.niche"
2015;5;"D6";"SPRU";NA;"only.niche"
2016;5;"D6";"SPRU";NA;"only.niche"
2017;5;"D6";"SPRU";NA;"only.niche"
2018;5;"D6";"SPRU";NA;"only.niche"
2019;5;"D6";"SPRU";NA;"only.niche"
2015;6;"D6";"SPRU";NA;"only.niche"
2016;6;"D6";"SPRU";NA;"only.niche"
2017;6;"D6";"SPRU";NA;"only.niche"
2018;6;"D6";"SPRU";NA;"only.niche"
2019;6;"D6";"SPRU";NA;"only.niche"
2015;7;"D6";"SPRU";NA;"only.niche"
2016;7;"D6";"SPRU";NA;"only.niche"
2017;7;"D6";"SPRU";NA;"only.niche"
2018;7;"D6";"SPRU";NA;"only.niche"
2019;7;"D6";"SPRU";NA;"only.niche"
2015;8;"D6";"SPRU";NA;"only.niche"
2016;8;"D6";"SPRU";NA;"only.niche"
2017;8;"D6";"SPRU";NA;"only.niche"
2018;8;"D6";"SPRU";NA;"only.niche"
2019;8;"D6";"SPRU";NA;"only.niche"
2015;9;"D6";"SPRU";NA;"only.niche"
2016;9;"D6";"SPRU";NA;"only.niche"
2017;9;"D6";"SPRU";NA;"only.niche"
2018;9;"D6";"SPRU";NA;"only.niche"
2019;9;"D6";"SPRU";NA;"only.niche"
2015;1;"E1";"SPRU";NA;"only.niche"
