"year";"plot";"subplot";"focal";"fruit";"seed";"BEMA";"CETE";"CHFU";"HOMA";"LEMA";"MESP";"PAIN";"PLCO";"POMA";"POMO";"PUPA";"SASO";"SCLA";"SOAS";"SPRU"
2015;1;"E4";"LEMA";17;935;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0
2015;1;"E4";"PAIN";7;161;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0
2015;1;"E4";"PLCO";9;306;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0
2015;1;"E4";"POMA";4;560;0;0;0;0;0;0;2;1;3;0;0;0;0;0;0
2015;1;"E4";"POMO";2;154;0;0;4;1;0;0;0;0;0;0;0;0;0;0;0
2015;1;"E4";"SASO";853;1706;0;0;0;0;2;0;0;3;0;0;0;0;0;0;0
2015;1;"E4";"SCLA";5;190;0;0;1;0;0;0;0;0;1;0;0;2;0;0;0
2015;1;"E4";"SPRU";16;752;0;1;1;1;0;0;0;1;0;1;0;0;0;0;0
2015;1;"E5";"CETE";1;146;0;0;0;1;0;0;0;0;1;1;1;0;1;0;0
2015;1;"E5";"CHFU";7;441;0;0;1;0;0;2;0;0;3;0;0;0;0;0;0
2015;1;"E5";"HOMA";4;60;0;0;3;0;1;1;0;0;0;0;0;2;0;0;0
2015;1;"E5";"LEMA";10;550;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0
2015;1;"E5";"PAIN";15;345;0;0;2;0;0;0;0;1;4;0;0;0;0;0;0
2015;1;"E5";"PLCO";7;238;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0
2015;1;"E5";"POMA";5;700;0;0;2;0;0;0;2;0;2;0;0;0;0;0;0
2015;1;"E5";"POMO";1;77;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0
2015;1;"E5";"SASO";80;160;0;1;0;2;3;0;0;0;0;0;0;0;0;0;0
2015;1;"E5";"SCLA";3;114;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2015;1;"E6";"CETE";1;146;0;0;3;0;0;0;0;0;2;0;0;0;0;0;0
2015;1;"E6";"CHFU";7;441;0;0;1;0;1;0;0;1;1;0;0;0;0;0;0
2015;1;"E6";"HOMA";7;105;0;0;2;0;1;0;0;0;6;0;1;2;0;0;0
2015;1;"E6";"LEMA";12;660;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0
2015;1;"E6";"PAIN";7;161;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0
2015;1;"E6";"PLCO";11;374;0;2;2;0;1;0;0;1;1;0;0;0;0;0;0
2015;1;"E6";"POMA";1;140;0;0;1;0;0;0;0;1;4;0;1;0;0;0;0
2015;1;"E6";"POMO";1;77;0;0;1;1;0;0;2;0;0;0;0;0;0;0;0
2015;1;"E6";"SASO";336;672;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0
2015;1;"E6";"SCLA";2;76;0;0;3;1;0;0;0;0;0;1;0;0;0;0;0
2015;1;"E6";"SOAS";3;87;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2015;1;"E6";"SOAS";4;116;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0
2015;1;"F1";"CETE";4;584;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0
2015;1;"F1";"CHFU";12;756;0;0;2;5;1;0;0;2;0;0;0;0;0;0;0
2015;1;"F1";"CHFU";32;2016;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2015;1;"F1";"HOMA";17;255;0;4;0;0;0;0;1;1;0;0;0;0;0;0;0
2015;1;"F1";"LEMA";14;770;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0
2015;1;"F1";"PAIN";18;414;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0
2015;1;"F1";"PLCO";6;204;0;0;1;0;0;0;1;1;1;0;0;1;0;0;0
2015;1;"F1";"POMA";2;280;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
2015;1;"F1";"SASO";164;328;0;0;0;0;3;0;1;1;2;0;0;0;0;0;0
2015;1;"F1";"SOAS";2;58;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2015;1;"F1";"SOAS";5;145;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0
2015;1;"F1";"SOAS";6;174;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0
2015;1;"F2";"BEMA";68;272;0;1;0;1;0;0;3;0;3;0;0;12;0;0;0
2015;1;"F2";"CETE";4;584;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0
2015;1;"F2";"CHFU";35;2205;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
2015;1;"F2";"HOMA";12;180;0;3;0;0;1;0;0;1;0;0;0;4;0;0;0
2015;1;"F2";"LEMA";8;440;0;4;0;0;2;0;0;2;0;0;0;1;0;0;0
2015;1;"F2";"PAIN";22;506;1;0;0;0;0;0;0;1;0;0;0;16;0;0;0
2015;1;"F2";"PLCO";3;102;0;0;3;0;0;0;2;2;2;0;0;1;0;0;0
2015;1;"F2";"POMA";2;280;0;2;2;0;0;0;0;1;0;0;0;0;0;0;0
2015;1;"F2";"POMO";1;77;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0
2015;1;"F2";"SASO";12;24;0;0;0;0;0;0;1;2;0;0;0;4;0;0;0
2015;1;"F2";"SCLA";6;228;0;1;1;0;0;0;0;1;2;0;0;0;0;0;0
2015;1;"F3";"CETE";5;730;0;2;0;0;2;0;0;0;1;0;0;0;0;0;0
2015;1;"F3";"CHFU";5;315;0;0;0;3;0;2;0;0;0;0;0;0;0;0;0
2015;1;"F3";"HOMA";13;195;0;0;1;0;2;2;0;0;1;0;0;0;0;0;0
2015;1;"F3";"LEMA";9;495;0;0;2;0;0;0;1;0;0;0;0;0;0;0;0
2015;1;"F3";"PAIN";12;276;0;0;2;0;0;1;0;0;0;0;0;2;0;0;0
2015;1;"F3";"PLCO";3;102;0;2;1;0;0;1;0;0;2;0;0;0;0;0;0
2015;1;"F3";"POMA";1;140;0;2;0;0;2;1;0;0;0;0;0;0;0;0;0
2015;1;"F3";"POMO";1;77;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0
2015;1;"F3";"SASO";140;280;0;1;1;0;0;2;0;0;0;1;0;0;0;0;0
2015;1;"F3";"SCLA";2;76;0;0;1;0;0;2;1;0;0;1;0;0;0;0;0
2015;1;"F3";"SOAS";12;348;0;0;0;3;2;0;0;0;0;0;0;0;0;0;0
2015;1;"F4";"BEMA";216;864;0;4;1;0;1;0;0;0;0;0;0;0;0;0;0
2015;1;"F4";"CETE";5;730;0;2;0;1;0;0;1;0;2;1;0;0;0;0;0
2015;1;"F4";"CHFU";19;1197;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0
2015;1;"F4";"HOMA";5;75;0;3;3;0;1;0;1;0;0;0;0;2;0;0;0
2015;1;"F4";"LEMA";8;440;0;0;2;0;1;0;0;2;0;0;0;0;0;0;0
2015;1;"F4";"PAIN";9;207;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0
2015;1;"F4";"PLCO";14;476;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0
2015;1;"F4";"POMA";2;280;0;1;0;0;1;0;0;0;2;1;0;0;0;0;0
2015;1;"F4";"POMO";3;231;0;2;0;0;0;0;1;1;2;0;0;0;0;0;0
2015;1;"F4";"SASO";58;116;0;0;3;0;1;0;0;0;2;0;0;0;0;0;0
2015;1;"F4";"SCLA";8;304;0;8;1;0;1;0;2;0;0;0;0;0;1;0;0
2015;1;"F5";"CETE";3;438;0;3;1;1;0;0;1;0;0;0;0;1;0;0;0
2015;1;"F5";"CHFU";9;567;1;0;2;4;1;0;0;0;0;0;0;0;0;0;0
2015;1;"F5";"HOMA";2;30;0;4;6;0;0;0;2;0;2;0;0;2;0;0;0
2015;1;"F5";"LEMA";9;495;0;2;1;0;0;2;0;0;2;0;0;0;0;0;0
2015;1;"F5";"PAIN";26;598;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0
2015;1;"F5";"PLCO";2;68;0;1;3;0;0;0;0;0;0;0;0;12;0;0;0
2015;1;"F5";"POMA";1;140;0;2;3;0;0;1;1;0;0;0;0;0;0;0;0
2015;1;"F5";"POMO";1;77;0;0;0;0;0;1;1;0;1;2;0;0;1;0;0
2015;1;"F5";"SASO";462;924;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2015;1;"F5";"SCLA";2;76;0;0;0;0;0;1;2;0;2;1;0;0;0;0;0
2015;1;"F5";"SOAS";2;58;0;0;0;4;1;2;0;0;0;0;0;0;0;0;0
2015;1;"F5";"SOAS";4;116;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0
2015;1;"F5";"SOAS";10;290;0;0;2;6;0;0;0;0;1;0;0;0;0;0;0
2015;1;"F6";"BEMA";15;60;0;1;0;3;2;0;2;0;0;0;0;0;0;0;0
2015;1;"F6";"CETE";4;584;0;0;2;0;0;0;0;0;7;1;0;0;0;0;0
2015;1;"F6";"HOMA";6;90;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0
2015;1;"F6";"LEMA";9;495;0;2;2;1;0;0;0;0;2;0;0;0;0;0;0
2015;1;"F6";"PAIN";13;299;0;0;0;1;2;0;0;0;3;0;0;0;0;0;0
2015;1;"F6";"PLCO";6;204;1;0;0;2;0;0;2;1;3;0;1;2;0;0;0
2015;1;"F6";"POMA";3;420;0;1;1;0;0;0;0;0;4;1;0;0;0;0;0
2015;1;"F6";"POMO";1;77;0;2;1;0;0;0;0;0;5;0;0;0;0;0;0
2015;1;"F6";"PUPA";4;272;0;0;0;2;0;0;0;0;4;0;4;0;0;0;0
2015;1;"F6";"PUPA";5;340;0;0;0;0;0;0;0;0;1;3;3;0;0;0;0
2015;1;"F6";"PUPA";11;748;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0
2015;1;"F6";"SASO";716;1432;0;1;0;0;0;0;0;0;4;0;0;0;0;0;0
2015;1;"F6";"SCLA";4;152;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0
2015;2;"A1";"CETE";6;876;0;3;1;0;0;0;0;0;5;3;0;1;0;0;0
2015;2;"A1";"CETE";11;1606;0;0;2;1;0;0;0;1;2;0;0;0;0;0;0
2015;2;"A1";"CHFU";5;315;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2015;2;"A1";"HOMA";14;210;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0
2015;2;"A1";"HOMA";21;315;0;0;1;0;2;0;0;0;4;0;0;0;0;0;0
2015;2;"A1";"LEMA";7;385;0;0;0;3;2;0;1;1;2;0;0;1;0;0;0
2015;2;"A1";"PAIN";10;230;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2015;2;"A1";"PLCO";1;34;0;1;0;2;1;0;0;0;1;0;0;0;0;0;0
2015;2;"A1";"POMA";1;140;0;0;0;0;0;0;1;3;3;2;0;0;2;0;0
2015;2;"A1";"POMA";2;280;0;2;0;1;0;0;0;1;1;0;0;0;0;0;0
2015;2;"A1";"POMO";1;77;0;0;0;0;0;0;1;3;4;1;0;0;2;0;0
2015;2;"A1";"POMO";3;231;0;0;1;0;0;0;0;0;2;2;0;1;1;0;0
2015;2;"A1";"SASO";260;520;0;3;1;1;0;0;0;0;2;0;0;0;0;0;0
2015;2;"A1";"SCLA";3;114;0;0;1;0;0;0;1;2;6;1;0;0;0;0;0
2015;2;"A1";"SCLA";10;380;0;0;0;0;0;0;0;0;4;3;0;1;0;0;0
2015;2;"A1";"SOAS";4;116;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0
2015;2;"A1";"SOAS";10;290;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2015;2;"A2";"BEMA";15;60;0;2;0;3;0;1;0;0;0;0;0;0;0;0;0
2015;2;"A2";"BEMA";50;200;3;0;0;2;0;0;2;1;4;0;0;0;0;0;0
2015;2;"A2";"BEMA";60;240;3;0;2;1;1;0;3;1;0;0;0;0;0;0;0
2015;2;"A2";"CETE";2;292;0;4;0;0;1;0;1;0;0;0;0;0;0;0;0
2015;2;"A2";"CETE";4;584;0;1;1;0;1;0;0;2;2;0;0;0;0;0;0
2015;2;"A2";"CHFU";4;252;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0
2015;2;"A2";"CHFU";13;819;0;0;1;1;0;2;0;0;1;0;0;0;0;0;0
2015;2;"A2";"HOMA";15;225;2;0;1;0;0;0;1;3;0;0;0;0;0;0;0
2015;2;"A2";"HOMA";19;285;2;0;3;0;0;0;1;1;0;0;0;0;0;0;0
2015;2;"A2";"LEMA";18;990;0;3;0;1;3;0;0;0;0;0;0;2;0;0;0
2015;2;"A2";"PAIN";3;69;0;0;0;0;0;3;0;0;3;0;0;0;1;0;0
2015;2;"A2";"PLCO";3;102;3;1;0;1;2;0;1;1;5;0;0;0;0;0;0
2015;2;"A2";"POMA";2;280;0;0;0;0;1;0;0;1;2;0;0;0;0;0;0
2015;2;"A2";"POMA";3;420;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2015;2;"A2";"POMO";2;154;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0
2015;2;"A2";"POMO";4;308;0;0;1;0;0;0;2;4;0;0;0;0;0;0;0
2015;2;"A2";"SASO";180;360;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0
2015;2;"A2";"SCLA";7;266;0;0;1;0;0;3;1;0;0;0;0;0;0;0;0
2015;2;"A2";"SCLA";8;304;0;2;0;1;2;0;0;1;4;0;0;0;0;0;0
2015;2;"A2";"SOAS";4;116;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0
2015;2;"A2";"SPRU";1;47;0;3;0;0;0;2;7;0;65;6;0;3;0;0;0
2015;2;"A3";"BEMA";15;60;0;5;2;1;0;0;0;1;1;0;0;1;0;0;0
2015;2;"A3";"CETE";2;292;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
2015;2;"A3";"CETE";3;438;0;0;2;0;1;0;2;0;4;1;0;0;0;0;0
2015;2;"A3";"CHFU";5;315;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0
2015;2;"A3";"HOMA";7;105;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0
2015;2;"A3";"HOMA";13;195;0;0;2;2;1;0;0;0;0;0;0;0;0;0;0
2015;2;"A3";"LEMA";16;880;0;1;1;2;0;1;0;0;0;0;0;0;0;0;0
2015;2;"A3";"PAIN";6;138;0;0;0;2;0;0;0;0;7;0;0;0;0;0;0
2015;2;"A3";"PLCO";3;102;0;6;0;2;1;2;2;0;0;0;0;0;0;0;0
2015;2;"A3";"POMA";1;140;0;0;0;2;2;0;0;0;2;0;0;0;0;0;0
2015;2;"A3";"POMA";2;280;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0
2015;2;"A3";"POMO";1;77;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2015;2;"A3";"POMO";2;154;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0
2015;2;"A3";"PUPA";21;1428;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2015;2;"A3";"SASO";12;24;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0
2015;2;"A3";"SCLA";2;76;0;0;1;1;0;0;0;0;3;2;0;0;0;0;0
2015;2;"A3";"SCLA";4;152;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0
2015;2;"A3";"SOAS";6;174;0;0;0;11;2;0;0;0;0;0;0;0;0;0;0
2015;2;"A3";"SPRU";1;47;0;0;0;2;2;0;0;0;3;0;0;0;0;0;0
2015;2;"A4";"CETE";4;584;0;2;1;2;0;0;0;1;0;0;1;0;0;0;0
2015;2;"A4";"CETE";5;730;0;0;0;1;1;0;0;3;0;0;0;0;0;0;0
2015;2;"A4";"CHFU";11;693;1;0;0;3;1;0;0;0;1;1;0;0;0;0;0
2015;2;"A4";"HOMA";6;90;0;4;2;0;0;0;0;0;0;0;1;0;2;0;0
2015;2;"A4";"HOMA";14;210;0;10;0;0;1;0;0;3;0;0;0;0;0;0;0
2015;2;"A4";"LEMA";21;1155;0;3;2;0;1;1;0;2;0;0;0;0;0;0;0
2015;2;"A4";"PAIN";4;92;0;0;0;0;1;0;0;2;1;0;0;0;0;0;0
2015;2;"A4";"PLCO";3;102;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;2;"A4";"POMA";1;140;0;1;1;0;2;0;0;0;0;0;0;1;0;0;0
2015;2;"A4";"POMA";2;280;0;3;1;1;0;0;0;0;0;1;0;0;0;0;0
2015;2;"A4";"POMO";1;77;0;3;0;1;0;0;0;0;2;3;0;0;0;0;0
2015;2;"A4";"PUPA";1;68;0;3;0;1;0;0;0;0;5;0;1;0;0;0;0
2015;2;"A4";"PUPA";2;136;0;0;0;0;1;0;1;3;6;1;0;0;0;0;0
2015;2;"A4";"PUPA";4;272;0;0;0;0;0;0;0;2;4;0;2;0;0;0;0
2015;2;"A4";"SASO";34;68;0;1;1;0;1;0;0;3;0;0;0;0;0;0;0
2015;2;"A4";"SCLA";2;76;0;3;2;7;0;0;0;0;0;0;2;0;0;0;0
2015;2;"A4";"SCLA";5;190;0;3;0;0;0;0;0;2;2;0;0;0;0;0;0
2015;2;"A4";"SOAS";9;261;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0
2015;2;"A4";"SPRU";2;94;0;32;0;0;0;4;4;0;70;3;5;3;0;0;0
2015;2;"A5";"CETE";2;292;0;0;0;0;1;0;0;3;9;2;1;0;0;0;0
2015;2;"A5";"CETE";17;2482;0;7;0;2;1;0;0;0;0;0;0;0;0;0;0
2015;2;"A5";"CHFU";10;630;0;0;1;3;1;2;0;0;0;0;0;0;0;0;0
2015;2;"A5";"HOMA";5;75;0;1;0;0;2;0;0;0;1;1;0;0;2;0;0
2015;2;"A5";"HOMA";28;420;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2015;2;"A5";"LEMA";10;550;0;5;0;1;2;2;0;1;0;0;0;0;0;0;0
2015;2;"A5";"PAIN";3;69;0;4;0;0;2;0;0;0;0;0;0;0;2;0;0
2015;2;"A5";"PLCO";4;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2015;2;"A5";"POMA";1;140;0;4;1;0;1;1;0;2;8;2;0;0;1;0;0
2015;2;"A5";"POMO";1;77;0;0;2;0;1;0;0;1;3;3;0;0;0;0;0
2015;2;"A5";"POMO";3;231;0;5;2;0;0;1;0;0;1;0;0;0;0;0;0
2015;2;"A5";"SASO";430;860;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0
2015;2;"A5";"SCLA";5;190;0;2;0;0;1;0;0;0;0;3;1;1;0;0;0
2015;2;"A5";"SCLA";6;228;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0
2015;2;"A5";"SOAS";7;203;0;0;1;4;2;0;0;1;0;0;0;0;0;0;0
2015;2;"A5";"SOAS";12;348;0;0;1;3;0;0;0;1;2;0;0;0;0;0;0
2015;2;"A5";"SPRU";3;141;0;44;0;0;0;3;5;0;31;4;0;5;0;0;0
2015;2;"A5";"SPRU";52;2444;0;9;1;0;0;0;0;1;0;0;0;0;0;0;0
2015;2;"A6";"CETE";3;438;0;0;2;1;1;0;0;0;0;0;2;0;0;0;0
2015;2;"A6";"CETE";7;1022;0;0;2;1;0;0;0;2;3;0;0;0;0;0;0
2015;2;"A6";"HOMA";6;90;0;0;0;6;0;0;0;0;2;0;0;0;0;0;0
2015;2;"A6";"HOMA";16;240;0;0;0;3;1;1;0;0;0;0;0;0;1;0;0
2015;2;"A6";"LEMA";14;770;0;1;0;3;0;1;0;0;0;0;0;0;0;0;0
2015;2;"A6";"PAIN";9;207;0;0;1;1;0;0;0;1;12;0;0;1;0;0;0
2015;2;"A6";"PLCO";8;272;0;2;0;1;0;0;0;0;0;0;0;0;0;0;0
2015;2;"A6";"POMA";2;280;0;0;0;5;1;2;0;0;0;0;0;0;0;0;0
2015;2;"A6";"SASO";62;124;0;0;0;1;0;0;0;0;8;0;0;0;0;0;0
2015;2;"A6";"SCLA";3;114;0;0;0;3;2;0;0;2;1;0;0;0;0;0;0
2015;2;"A6";"SOAS";3;87;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
2015;2;"B1";"CETE";5;730;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0
2015;2;"B1";"CETE";7;1022;0;2;1;1;0;0;0;1;0;0;0;0;0;0;0
2015;2;"B1";"CHFU";33;2079;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2015;2;"B1";"HOMA";14;210;0;0;3;2;0;0;1;0;0;0;0;0;1;0;0
2015;2;"B1";"HOMA";26;390;0;0;3;0;1;0;1;0;0;0;0;0;0;0;0
2015;2;"B1";"LEMA";4;220;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2015;2;"B1";"PAIN";1;23;0;1;2;1;0;0;0;0;1;0;0;0;1;0;0
2015;2;"B1";"PLCO";3;102;0;0;1;1;0;1;0;0;1;0;0;0;0;0;0
2015;2;"B1";"POMA";1;140;0;6;7;0;0;1;0;0;0;0;0;0;0;0;0
2015;2;"B1";"POMA";2;280;0;2;1;0;0;1;0;0;0;0;0;0;0;0;0
2015;2;"B1";"POMO";1;77;0;1;5;0;0;0;0;0;1;0;0;0;0;0;0
2015;2;"B1";"PUPA";8;544;0;0;1;2;0;1;0;0;0;0;0;0;0;0;0
2015;2;"B1";"SCLA";4;152;0;2;1;2;0;2;0;0;0;0;0;0;0;0;0
2015;2;"B1";"SCLA";5;190;0;1;2;1;0;1;0;0;0;0;0;0;0;0;0
2015;2;"B1";"SOAS";3;87;0;0;1;2;2;2;0;0;0;0;0;0;0;0;0
2015;2;"B1";"SOAS";7;203;0;0;0;2;0;0;0;2;0;0;0;0;0;0;0
2015;2;"B1";"SOAS";8;232;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0
2015;2;"B2";"CETE";3;438;0;0;0;1;1;0;1;4;11;0;0;0;0;0;0
2015;2;"B2";"CETE";5;730;0;0;1;1;1;1;0;0;1;0;0;0;0;0;0
2015;2;"B2";"CHFU";8;504;1;0;0;2;0;2;0;1;1;0;0;0;0;0;0
2015;2;"B2";"HOMA";15;225;0;1;3;1;0;0;0;1;0;0;0;0;0;0;0
2015;2;"B2";"HOMA";25;375;0;2;2;1;0;0;0;3;2;1;0;0;0;0;0
2015;2;"B2";"LEMA";9;495;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0
2015;2;"B2";"PAIN";7;161;0;0;0;1;1;1;0;0;5;0;0;0;0;0;0
2015;2;"B2";"PLCO";2;68;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0
2015;2;"B2";"POMA";1;140;0;0;2;1;1;0;1;1;2;0;0;0;0;0;0
2015;2;"B2";"POMA";2;280;0;3;0;1;1;0;0;2;5;0;0;0;0;0;0
2015;2;"B2";"POMO";1;77;0;2;2;1;0;0;0;3;2;0;0;0;0;0;0
2015;2;"B2";"POMO";2;154;0;3;0;1;0;8;0;2;0;0;0;0;1;0;0
2015;2;"B2";"SASO";60;120;0;0;0;3;1;0;1;1;0;0;0;0;0;0;0
2015;2;"B2";"SASO";224;448;0;0;0;3;1;0;0;0;2;0;0;0;0;0;0
2015;2;"B2";"SCLA";2;76;0;0;2;2;0;0;1;1;3;0;0;0;1;0;0
2015;2;"B2";"SOAS";4;116;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0
2015;2;"B3";"BEMA";77;308;0;1;1;1;2;0;0;0;1;0;0;0;0;0;0
2015;2;"B3";"BEMA";86;344;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2015;2;"B3";"CETE";4;584;1;0;1;0;0;0;0;2;5;1;0;0;0;0;0
2015;2;"B3";"CETE";7;1022;0;1;1;0;0;0;0;5;0;0;0;0;0;0;0
2015;2;"B3";"CHFU";8;504;0;0;2;1;0;0;0;2;0;0;0;0;0;0;0
2015;2;"B3";"HOMA";6;90;0;0;0;0;2;0;1;1;0;0;0;0;0;0;0
2015;2;"B3";"HOMA";20;300;0;3;0;1;0;0;0;5;4;0;0;0;0;0;0
2015;2;"B3";"LEMA";12;660;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
2015;2;"B3";"PAIN";2;46;1;2;0;1;1;0;0;1;2;1;0;0;0;0;0
2015;2;"B3";"PLCO";4;136;0;0;1;0;0;0;0;2;2;0;0;0;0;0;0
2015;2;"B3";"POMA";1;140;0;3;2;1;0;0;0;3;3;0;0;0;0;0;0
2015;2;"B3";"POMO";1;77;1;2;1;0;0;0;0;2;4;0;0;0;0;0;0
2015;2;"B3";"PUPA";12;816;0;9;0;0;0;0;0;3;5;1;0;0;0;0;0
2015;2;"B3";"SCLA";6;228;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0
2015;2;"B3";"SCLA";7;266;0;0;0;0;1;0;0;3;1;0;0;0;0;0;0
2015;2;"B3";"SOAS";9;261;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2015;2;"B3";"SOAS";19;551;0;1;0;2;0;2;0;1;0;0;0;0;0;0;0
2015;2;"B4";"CETE";2;292;0;1;0;0;3;0;0;2;4;0;0;2;0;0;0
2015;2;"B4";"CETE";21;3066;0;2;0;0;0;0;1;3;0;1;0;0;0;0;0
2015;2;"B4";"CHFU";14;882;0;0;0;2;1;0;0;1;0;0;0;0;0;0;0
2015;2;"B4";"HOMA";3;45;0;3;0;0;3;2;0;2;0;0;0;1;0;0;0
2015;2;"B4";"HOMA";6;90;0;1;0;0;2;0;1;2;5;0;0;1;0;0;0
2015;2;"B4";"LEMA";20;1100;0;3;0;0;0;0;0;1;2;0;0;0;0;0;0
2015;2;"B4";"PAIN";8;184;0;1;0;0;0;2;0;2;0;0;0;0;0;0;0
2015;2;"B4";"PLCO";2;68;0;2;0;0;0;1;0;2;2;0;0;0;0;0;0
2015;2;"B4";"POMA";1;140;0;2;0;0;3;1;0;2;0;0;0;2;0;0;0
2015;2;"B4";"POMO";1;77;0;3;0;1;0;1;1;2;3;2;0;0;0;0;0
2015;2;"B4";"PUPA";2;136;0;1;0;1;0;2;1;0;0;0;0;0;0;0;0
2015;2;"B4";"SASO";20;40;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0
2015;2;"B4";"SCLA";3;114;0;2;0;0;3;0;0;2;4;0;0;2;0;0;0
2015;2;"B4";"SCLA";8;304;0;0;0;0;0;0;0;2;1;2;0;0;0;0;0
2015;2;"B4";"SOAS";4;116;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0
2015;2;"B5";"BEMA";14;56;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0
2015;2;"B5";"CETE";5;730;0;0;0;0;1;0;0;1;6;3;1;0;0;0;0
2015;2;"B5";"CETE";9;1314;0;0;0;0;0;0;0;0;0;2;0;2;2;0;0
2015;2;"B5";"CHFU";15;945;0;0;1;2;0;0;0;0;0;0;0;0;2;0;0
2015;2;"B5";"HOMA";17;255;0;5;0;0;0;0;0;1;0;0;0;1;0;0;0
2015;2;"B5";"HOMA";19;285;0;3;2;0;1;0;0;0;6;2;0;0;0;0;0
2015;2;"B5";"LEMA";14;770;0;2;0;1;0;0;0;1;0;0;0;0;0;0;0
2015;2;"B5";"PAIN";2;46;1;0;0;0;1;0;3;1;0;1;0;0;0;0;0
2015;2;"B5";"PLCO";4;136;0;0;2;0;0;0;0;1;1;0;0;0;0;0;0
2015;2;"B5";"POMA";2;280;0;7;0;0;0;0;0;0;4;3;1;0;0;0;0
2015;2;"B5";"POMA";3;420;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0
2015;2;"B5";"POMO";2;154;0;0;0;0;0;0;0;1;0;2;0;2;2;0;0
2015;2;"B5";"POMO";3;231;0;3;0;1;0;0;0;0;4;1;0;0;0;0;0
2015;2;"B5";"PUPA";44;2992;0;16;0;0;0;0;0;1;10;0;0;0;0;0;0
