"model";"year.predicted";"plot";"type";"intensity";"timestep";"metric";"value"
"HD";2017;7;"id";7;13;"evenness";4,81369584019496
"HD";2017;7;"id";7;14;"abundance";467,784680919048
"HD";2017;7;"id";7;14;"richness";9
"HD";2017;7;"id";7;14;"evenness";4,97448664383676
"HD";2017;7;"id";7;15;"abundance";397,682053638707
"HD";2017;7;"id";7;15;"richness";9
"HD";2017;7;"id";7;15;"evenness";4,21033184734925
"HD";2017;7;"id";7;16;"abundance";805,962773953405
"HD";2017;7;"id";7;16;"richness";10
"HD";2017;7;"id";7;16;"evenness";4,31794018784384
"HD";2017;7;"id";7;17;"abundance";414,189304600531
"HD";2017;7;"id";7;17;"richness";8
"HD";2017;7;"id";7;17;"evenness";3,09691470451176
"HD";2017;7;"id";7;18;"abundance";206,89582865477
"HD";2017;7;"id";7;18;"richness";9
"HD";2017;7;"id";7;18;"evenness";3,31322680463422
"HD";2017;7;"id";7;19;"abundance";279,446864694986
"HD";2017;7;"id";7;19;"richness";8
"HD";2017;7;"id";7;19;"evenness";3,17421919424886
"HD";2017;7;"id";7;20;"abundance";1349,14450396121
"HD";2017;7;"id";7;20;"richness";11
"HD";2017;7;"id";7;20;"evenness";3,01241961605698
"HD";2017;7;"id";8;1;"abundance";1081
"HD";2017;7;"id";8;1;"richness";14
"HD";2017;7;"id";8;1;"evenness";7,25060407777074
"HD";2017;7;"id";8;2;"abundance";8583,09022878592
"HD";2017;7;"id";8;2;"richness";13
"HD";2017;7;"id";8;2;"evenness";5,49841481538122
"HD";2017;7;"id";8;3;"abundance";642,033559678758
"HD";2017;7;"id";8;3;"richness";9
"HD";2017;7;"id";8;3;"evenness";4,53508912682443
"HD";2017;7;"id";8;4;"abundance";554,97234509669
"HD";2017;7;"id";8;4;"richness";9
"HD";2017;7;"id";8;4;"evenness";3,34222114063294
"HD";2017;7;"id";8;5;"abundance";1091,93365064095
"HD";2017;7;"id";8;5;"richness";10
"HD";2017;7;"id";8;5;"evenness";2,31623826836003
"HD";2017;7;"id";8;6;"abundance";642,653886878564
"HD";2017;7;"id";8;6;"richness";11
"HD";2017;7;"id";8;6;"evenness";5,49152078319681
"HD";2017;7;"id";8;7;"abundance";848,660657643362
"HD";2017;7;"id";8;7;"richness";10
"HD";2017;7;"id";8;7;"evenness";4,33140759625333
"HD";2017;7;"id";8;8;"abundance";841,977626557427
"HD";2017;7;"id";8;8;"richness";12
"HD";2017;7;"id";8;8;"evenness";2,56865339641925
"HD";2017;7;"id";8;9;"abundance";827,517956464869
"HD";2017;7;"id";8;9;"richness";11
"HD";2017;7;"id";8;9;"evenness";3,21273314510054
"HD";2017;7;"id";8;10;"abundance";883,776057320297
"HD";2017;7;"id";8;10;"richness";11
"HD";2017;7;"id";8;10;"evenness";4,62069880575493
"HD";2017;7;"id";8;11;"abundance";475,025586976147
"HD";2017;7;"id";8;11;"richness";11
"HD";2017;7;"id";8;11;"evenness";5,81045173090488
"HD";2017;7;"id";8;12;"abundance";442,597797407829
"HD";2017;7;"id";8;12;"richness";10
"HD";2017;7;"id";8;12;"evenness";2,8566405086322
"HD";2017;7;"id";8;13;"abundance";657,939444465498
"HD";2017;7;"id";8;13;"richness";11
"HD";2017;7;"id";8;13;"evenness";7,34718754300006
"HD";2017;7;"id";8;14;"abundance";440,395621147298
"HD";2017;7;"id";8;14;"richness";10
"HD";2017;7;"id";8;14;"evenness";3,8530322984558
"HD";2017;7;"id";8;15;"abundance";712,647172396177
"HD";2017;7;"id";8;15;"richness";10
"HD";2017;7;"id";8;15;"evenness";5,47064696094646
"HD";2017;7;"id";8;16;"abundance";355,876901542281
"HD";2017;7;"id";8;16;"richness";9
"HD";2017;7;"id";8;16;"evenness";6,17951053918424
"HD";2017;7;"id";8;17;"abundance";525,197575716406
"HD";2017;7;"id";8;17;"richness";9
"HD";2017;7;"id";8;17;"evenness";3,38868951057926
"HD";2017;7;"id";8;18;"abundance";639,496338013001
"HD";2017;7;"id";8;18;"richness";10
"HD";2017;7;"id";8;18;"evenness";1,85203249055683
"HD";2017;7;"id";8;19;"abundance";532,423005409064
"HD";2017;7;"id";8;19;"richness";12
"HD";2017;7;"id";8;19;"evenness";1,37652388954179
"HD";2017;7;"id";8;20;"abundance";644,30176631964
"HD";2017;7;"id";8;20;"richness";11
"HD";2017;7;"id";8;20;"evenness";6,25563334762505
"HD";2017;7;"id";9;1;"abundance";1081
"HD";2017;7;"id";9;1;"richness";14
"HD";2017;7;"id";9;1;"evenness";7,25060407777074
"HD";2017;7;"id";9;2;"abundance";7442,4592586075
"HD";2017;7;"id";9;2;"richness";13
"HD";2017;7;"id";9;2;"evenness";6,03391930742213
"HD";2017;7;"id";9;3;"abundance";845,957013705729
"HD";2017;7;"id";9;3;"richness";10
"HD";2017;7;"id";9;3;"evenness";4,44730590442961
"HD";2017;7;"id";9;4;"abundance";2575,02301931172
"HD";2017;7;"id";9;4;"richness";8
"HD";2017;7;"id";9;4;"evenness";1,25074225053634
"HD";2017;7;"id";9;5;"abundance";503,323477266842
"HD";2017;7;"id";9;5;"richness";8
"HD";2017;7;"id";9;5;"evenness";2,89015066765266
"HD";2017;7;"id";9;6;"abundance";1015,06782037661
"HD";2017;7;"id";9;6;"richness";10
"HD";2017;7;"id";9;6;"evenness";2,85438631367986
"HD";2017;7;"id";9;7;"abundance";551,943632244842
"HD";2017;7;"id";9;7;"richness";11
"HD";2017;7;"id";9;7;"evenness";4,58770953135795
"HD";2017;7;"id";9;8;"abundance";1023,03039170399
"HD";2017;7;"id";9;8;"richness";12
"HD";2017;7;"id";9;8;"evenness";3,38560891317115
"HD";2017;7;"id";9;9;"abundance";819,913380874147
"HD";2017;7;"id";9;9;"richness";11
"HD";2017;7;"id";9;9;"evenness";5,64723350676077
"HD";2017;7;"id";9;10;"abundance";420,813757788195
"HD";2017;7;"id";9;10;"richness";9
"HD";2017;7;"id";9;10;"evenness";4,17773732156363
"HD";2017;7;"id";9;11;"abundance";661,736743333639
"HD";2017;7;"id";9;11;"richness";10
"HD";2017;7;"id";9;11;"evenness";5,54793907955847
"HD";2017;7;"id";9;12;"abundance";584,391995495164
"HD";2017;7;"id";9;12;"richness";9
"HD";2017;7;"id";9;12;"evenness";4,15569860648783
"HD";2017;7;"id";9;13;"abundance";571,552796134423
"HD";2017;7;"id";9;13;"richness";8
"HD";2017;7;"id";9;13;"evenness";3,72286586578562
"HD";2017;7;"id";9;14;"abundance";468,668394181219
"HD";2017;7;"id";9;14;"richness";8
"HD";2017;7;"id";9;14;"evenness";4,61471054528239
"HD";2017;7;"id";9;15;"abundance";482,849897265956
"HD";2017;7;"id";9;15;"richness";10
"HD";2017;7;"id";9;15;"evenness";4,98829170600775
"HD";2017;7;"id";9;16;"abundance";666,564341855167
"HD";2017;7;"id";9;16;"richness";8
"HD";2017;7;"id";9;16;"evenness";2,45438284134309
"HD";2017;7;"id";9;17;"abundance";498,530611474847
"HD";2017;7;"id";9;17;"richness";9
"HD";2017;7;"id";9;17;"evenness";3,31012782447353
"HD";2017;7;"id";9;18;"abundance";353,108213125017
"HD";2017;7;"id";9;18;"richness";8
"HD";2017;7;"id";9;18;"evenness";3,91512493182525
"HD";2017;7;"id";9;19;"abundance";860,326219901401
"HD";2017;7;"id";9;19;"richness";9
"HD";2017;7;"id";9;19;"evenness";4,28321369105037
"HD";2017;7;"id";9;20;"abundance";50,642545115681
"HD";2017;7;"id";9;20;"richness";8
"HD";2017;7;"id";9;20;"evenness";5,24193770778383
"HD";2017;7;"id";10;1;"abundance";1081
"HD";2017;7;"id";10;1;"richness";14
"HD";2017;7;"id";10;1;"evenness";7,25060407777074
"HD";2017;7;"id";10;2;"abundance";7019,02143389458
"HD";2017;7;"id";10;2;"richness";13
"HD";2017;7;"id";10;2;"evenness";6,79498898405426
"HD";2017;7;"id";10;3;"abundance";980,669796500756
"HD";2017;7;"id";10;3;"richness";11
"HD";2017;7;"id";10;3;"evenness";4,37615346851255
"HD";2017;7;"id";10;4;"abundance";822,407974060957
"HD";2017;7;"id";10;4;"richness";10
"HD";2017;7;"id";10;4;"evenness";2,41333040715375
"HD";2017;7;"id";10;5;"abundance";1934,91662661323
"HD";2017;7;"id";10;5;"richness";9
"HD";2017;7;"id";10;5;"evenness";3,8023259299482
"HD";2017;7;"id";10;6;"abundance";934,983865215418
"HD";2017;7;"id";10;6;"richness";8
"HD";2017;7;"id";10;6;"evenness";3,11967844762064
"HD";2017;7;"id";10;7;"abundance";423,816143746169
"HD";2017;7;"id";10;7;"richness";9
"HD";2017;7;"id";10;7;"evenness";3,09571709684418
"HD";2017;7;"id";10;8;"abundance";901,615293559422
"HD";2017;7;"id";10;8;"richness";10
"HD";2017;7;"id";10;8;"evenness";4,92624649230176
"HD";2017;7;"id";10;9;"abundance";850,826693150048
"HD";2017;7;"id";10;9;"richness";9
"HD";2017;7;"id";10;9;"evenness";5,46304553887158
"HD";2017;7;"id";10;10;"abundance";486,316040718344
"HD";2017;7;"id";10;10;"richness";8
"HD";2017;7;"id";10;10;"evenness";3,84825925168879
"HD";2017;7;"id";10;11;"abundance";789,927187585412
"HD";2017;7;"id";10;11;"richness";8
"HD";2017;7;"id";10;11;"evenness";5,17864924230797
"HD";2017;7;"id";10;12;"abundance";469,272504777577
"HD";2017;7;"id";10;12;"richness";7
"HD";2017;7;"id";10;12;"evenness";2,94363067244182
"HD";2017;7;"id";10;13;"abundance";331,836396768246
"HD";2017;7;"id";10;13;"richness";7
"HD";2017;7;"id";10;13;"evenness";3,48531505997871
"HD";2017;7;"id";10;14;"abundance";388,035099013411
"HD";2017;7;"id";10;14;"richness";7
"HD";2017;7;"id";10;14;"evenness";2,0964631949441
"HD";2017;7;"id";10;15;"abundance";872,257802057362
"HD";2017;7;"id";10;15;"richness";7
"HD";2017;7;"id";10;15;"evenness";4,02332457588972
"HD";2017;7;"id";10;16;"abundance";700,938990375324
"HD";2017;7;"id";10;16;"richness";8
"HD";2017;7;"id";10;16;"evenness";3,33025913272393
"HD";2017;7;"id";10;17;"abundance";618,732326164025
"HD";2017;7;"id";10;17;"richness";7
"HD";2017;7;"id";10;17;"evenness";2,40648023811395
"HD";2017;7;"id";10;18;"abundance";347,979165804818
"HD";2017;7;"id";10;18;"richness";8
"HD";2017;7;"id";10;18;"evenness";3,98137637208646
"HD";2017;7;"id";10;19;"abundance";497,572676722392
"HD";2017;7;"id";10;19;"richness";6
"HD";2017;7;"id";10;19;"evenness";3,94888289748175
"HD";2017;7;"id";10;20;"abundance";147,409062899073
"HD";2017;7;"id";10;20;"richness";8
"HD";2017;7;"id";10;20;"evenness";2,12105664109701
"HD";2017;7;"obs";1;1;"abundance";1081
"HD";2017;7;"obs";1;1;"richness";14
"HD";2017;7;"obs";1;1;"evenness";7,25060407777074
"HD";2017;7;"obs";1;2;"abundance";70160,9538602884
"HD";2017;7;"obs";1;2;"richness";13
"HD";2017;7;"obs";1;2;"evenness";3,36144913522642
"HD";2017;7;"obs";1;3;"abundance";10261969,3542094
"HD";2017;7;"obs";1;3;"richness";13
"HD";2017;7;"obs";1;3;"evenness";3,17244746817757
"HD";2017;7;"obs";1;4;"abundance";5575461423,14998
"HD";2017;7;"obs";1;4;"richness";13
"HD";2017;7;"obs";1;4;"evenness";2,44345682512251
"HD";2017;7;"obs";1;5;"abundance";3502761763421,3
"HD";2017;7;"obs";1;5;"richness";12
"HD";2017;7;"obs";1;5;"evenness";2,21861748289653
"HD";2017;7;"obs";1;6;"abundance";2361674914544386
"HD";2017;7;"obs";1;6;"richness";11
"HD";2017;7;"obs";1;6;"evenness";2,13382766580235
"HD";2017;7;"obs";1;7;"abundance";1678503608553255424
"HD";2017;7;"obs";1;7;"richness";10
"HD";2017;7;"obs";1;7;"evenness";2,05677041804591
"HD";2017;7;"obs";1;8;"abundance";1,24809933360308e+21
"HD";2017;7;"obs";1;8;"richness";10
"HD";2017;7;"obs";1;8;"evenness";1,94444758780055
"HD";2017;7;"obs";1;9;"abundance";9,65175546216509e+23
"HD";2017;7;"obs";1;9;"richness";10
"HD";2017;7;"obs";1;9;"evenness";1,80070954555956
"HD";2017;7;"obs";1;10;"abundance";7,71252621705626e+26
"HD";2017;7;"obs";1;10;"richness";11
"HD";2017;7;"obs";1;10;"evenness";1,64684651488976
"HD";2017;7;"obs";1;11;"abundance";6,32598939651767e+29
"HD";2017;7;"obs";1;11;"richness";12
"HD";2017;7;"obs";1;11;"evenness";1,50308395041882
"HD";2017;7;"obs";1;12;"abundance";5,29302996187107e+32
"HD";2017;7;"obs";1;12;"richness";12
"HD";2017;7;"obs";1;12;"evenness";1,38071950744536
"HD";2017;7;"obs";1;13;"abundance";4,49398402962009e+35
"HD";2017;7;"obs";1;13;"richness";12
"HD";2017;7;"obs";1;13;"evenness";1,28273806434717
"HD";2017;7;"obs";1;14;"abundance";3,85563554674954e+38
"HD";2017;7;"obs";1;14;"richness";11
"HD";2017;7;"obs";1;14;"evenness";1,20728253835687
"HD";2017;7;"obs";1;15;"abundance";3,33223519701788e+41
"HD";2017;7;"obs";1;15;"richness";11
"HD";2017;7;"obs";1;15;"evenness";1,15059707594018
"HD";2017;7;"obs";1;16;"abundance";2,89444287028337e+44
"HD";2017;7;"obs";1;16;"richness";10
"HD";2017;7;"obs";1;16;"evenness";1,10868927199977
"HD";2017;7;"obs";1;17;"abundance";2,52283558276209e+47
"HD";2017;7;"obs";1;17;"richness";10
"HD";2017;7;"obs";1;17;"evenness";1,07803855443258
"HD";2017;7;"obs";1;18;"abundance";2,20407296056457e+50
"HD";2017;7;"obs";1;18;"richness";9
"HD";2017;7;"obs";1;18;"evenness";1,05579260766948
"HD";2017;7;"obs";1;19;"abundance";1,92861855474229e+53
"HD";2017;7;"obs";1;19;"richness";10
"HD";2017;7;"obs";1;19;"evenness";1,03974115769852
"HD";2017;7;"obs";1;20;"abundance";1,68937542738756e+56
"HD";2017;7;"obs";1;20;"richness";10
"HD";2017;7;"obs";1;20;"evenness";1,02821447146507
"HD";2017;7;"obs";2;1;"abundance";1081
"HD";2017;7;"obs";2;1;"richness";14
"HD";2017;7;"obs";2;1;"evenness";7,25060407777074
"HD";2017;7;"obs";2;2;"abundance";70160,9538602884
"HD";2017;7;"obs";2;2;"richness";13
"HD";2017;7;"obs";2;2;"evenness";3,36144913522642
"HD";2017;7;"obs";2;3;"abundance";10261969,3542094
"HD";2017;7;"obs";2;3;"richness";13
"HD";2017;7;"obs";2;3;"evenness";3,17244746817757
"HD";2017;7;"obs";2;4;"abundance";5575461423,14998
"HD";2017;7;"obs";2;4;"richness";13
"HD";2017;7;"obs";2;4;"evenness";2,44345682512251
"HD";2017;7;"obs";2;5;"abundance";3502761763421,3
"HD";2017;7;"obs";2;5;"richness";12
"HD";2017;7;"obs";2;5;"evenness";2,21861748289653
"HD";2017;7;"obs";2;6;"abundance";2361674914544386
"HD";2017;7;"obs";2;6;"richness";11
"HD";2017;7;"obs";2;6;"evenness";2,13382766580235
"HD";2017;7;"obs";2;7;"abundance";1678503608553255424
"HD";2017;7;"obs";2;7;"richness";10
"HD";2017;7;"obs";2;7;"evenness";2,05677041804591
"HD";2017;7;"obs";2;8;"abundance";1,24809933360308e+21
"HD";2017;7;"obs";2;8;"richness";10
"HD";2017;7;"obs";2;8;"evenness";1,94444758780055
"HD";2017;7;"obs";2;9;"abundance";9,65175546216509e+23
"HD";2017;7;"obs";2;9;"richness";10
"HD";2017;7;"obs";2;9;"evenness";1,80070954555956
"HD";2017;7;"obs";2;10;"abundance";7,71252621705626e+26
"HD";2017;7;"obs";2;10;"richness";11
"HD";2017;7;"obs";2;10;"evenness";1,64684651488976
"HD";2017;7;"obs";2;11;"abundance";6,32598939651767e+29
"HD";2017;7;"obs";2;11;"richness";12
"HD";2017;7;"obs";2;11;"evenness";1,50308395041882
"HD";2017;7;"obs";2;12;"abundance";5,29302996187107e+32
"HD";2017;7;"obs";2;12;"richness";12
"HD";2017;7;"obs";2;12;"evenness";1,38071950744536
"HD";2017;7;"obs";2;13;"abundance";4,49398402962009e+35
"HD";2017;7;"obs";2;13;"richness";12
"HD";2017;7;"obs";2;13;"evenness";1,28273806434717
"HD";2017;7;"obs";2;14;"abundance";3,85563554674954e+38
"HD";2017;7;"obs";2;14;"richness";11
"HD";2017;7;"obs";2;14;"evenness";1,20728253835687
"HD";2017;7;"obs";2;15;"abundance";3,33223519701788e+41
"HD";2017;7;"obs";2;15;"richness";11
"HD";2017;7;"obs";2;15;"evenness";1,15059707594018
"HD";2017;7;"obs";2;16;"abundance";2,89444287028337e+44
"HD";2017;7;"obs";2;16;"richness";10
"HD";2017;7;"obs";2;16;"evenness";1,10868927199977
"HD";2017;7;"obs";2;17;"abundance";2,52283558276209e+47
"HD";2017;7;"obs";2;17;"richness";10
"HD";2017;7;"obs";2;17;"evenness";1,07803855443258
"HD";2017;7;"obs";2;18;"abundance";2,20407296056457e+50
"HD";2017;7;"obs";2;18;"richness";9
"HD";2017;7;"obs";2;18;"evenness";1,05579260766948
"HD";2017;7;"obs";2;19;"abundance";1,92861855474229e+53
"HD";2017;7;"obs";2;19;"richness";10
"HD";2017;7;"obs";2;19;"evenness";1,03974115769852
"HD";2017;7;"obs";2;20;"abundance";1,68937542738756e+56
"HD";2017;7;"obs";2;20;"richness";10
"HD";2017;7;"obs";2;20;"evenness";1,02821447146507
"HD";2017;7;"obs";3;1;"abundance";1081
"HD";2017;7;"obs";3;1;"richness";14
"HD";2017;7;"obs";3;1;"evenness";7,25060407777074
"HD";2017;7;"obs";3;2;"abundance";70160,9538602884
"HD";2017;7;"obs";3;2;"richness";13
"HD";2017;7;"obs";3;2;"evenness";3,36144913522642
"HD";2017;7;"obs";3;3;"abundance";10261969,3542094
"HD";2017;7;"obs";3;3;"richness";13
"HD";2017;7;"obs";3;3;"evenness";3,17244746817757
"HD";2017;7;"obs";3;4;"abundance";5575461423,14998
"HD";2017;7;"obs";3;4;"richness";13
"HD";2017;7;"obs";3;4;"evenness";2,44345682512251
"HD";2017;7;"obs";3;5;"abundance";3502761763421,3
"HD";2017;7;"obs";3;5;"richness";12
"HD";2017;7;"obs";3;5;"evenness";2,21861748289653
"HD";2017;7;"obs";3;6;"abundance";2361674914544386
"HD";2017;7;"obs";3;6;"richness";11
"HD";2017;7;"obs";3;6;"evenness";2,13382766580235
"HD";2017;7;"obs";3;7;"abundance";1678503608553255424
"HD";2017;7;"obs";3;7;"richness";10
"HD";2017;7;"obs";3;7;"evenness";2,05677041804591
"HD";2017;7;"obs";3;8;"abundance";1,24809933360308e+21
"HD";2017;7;"obs";3;8;"richness";10
"HD";2017;7;"obs";3;8;"evenness";1,94444758780055
"HD";2017;7;"obs";3;9;"abundance";9,65175546216509e+23
"HD";2017;7;"obs";3;9;"richness";10
"HD";2017;7;"obs";3;9;"evenness";1,80070954555956
"HD";2017;7;"obs";3;10;"abundance";7,71252621705626e+26
"HD";2017;7;"obs";3;10;"richness";11
"HD";2017;7;"obs";3;10;"evenness";1,64684651488976
"HD";2017;7;"obs";3;11;"abundance";6,32598939651767e+29
"HD";2017;7;"obs";3;11;"richness";12
"HD";2017;7;"obs";3;11;"evenness";1,50308395041882
"HD";2017;7;"obs";3;12;"abundance";5,29302996187107e+32
"HD";2017;7;"obs";3;12;"richness";12
"HD";2017;7;"obs";3;12;"evenness";1,38071950744536
"HD";2017;7;"obs";3;13;"abundance";4,49398402962009e+35
"HD";2017;7;"obs";3;13;"richness";12
"HD";2017;7;"obs";3;13;"evenness";1,28273806434717
"HD";2017;7;"obs";3;14;"abundance";3,85563554674954e+38
"HD";2017;7;"obs";3;14;"richness";11
"HD";2017;7;"obs";3;14;"evenness";1,20728253835687
"HD";2017;7;"obs";3;15;"abundance";3,33223519701788e+41
"HD";2017;7;"obs";3;15;"richness";11
"HD";2017;7;"obs";3;15;"evenness";1,15059707594018
"HD";2017;7;"obs";3;16;"abundance";2,89444287028337e+44
"HD";2017;7;"obs";3;16;"richness";10
"HD";2017;7;"obs";3;16;"evenness";1,10868927199977
"HD";2017;7;"obs";3;17;"abundance";2,52283558276209e+47
"HD";2017;7;"obs";3;17;"richness";10
"HD";2017;7;"obs";3;17;"evenness";1,07803855443258
"HD";2017;7;"obs";3;18;"abundance";2,20407296056457e+50
"HD";2017;7;"obs";3;18;"richness";9
"HD";2017;7;"obs";3;18;"evenness";1,05579260766948
"HD";2017;7;"obs";3;19;"abundance";1,92861855474229e+53
"HD";2017;7;"obs";3;19;"richness";10
"HD";2017;7;"obs";3;19;"evenness";1,03974115769852
"HD";2017;7;"obs";3;20;"abundance";1,68937542738756e+56
"HD";2017;7;"obs";3;20;"richness";10
"HD";2017;7;"obs";3;20;"evenness";1,02821447146507
"HD";2017;7;"obs";4;1;"abundance";1081
"HD";2017;7;"obs";4;1;"richness";14
"HD";2017;7;"obs";4;1;"evenness";7,25060407777074
"HD";2017;7;"obs";4;2;"abundance";70160,9538602884
"HD";2017;7;"obs";4;2;"richness";13
"HD";2017;7;"obs";4;2;"evenness";3,36144913522642
"HD";2017;7;"obs";4;3;"abundance";10261969,3542094
"HD";2017;7;"obs";4;3;"richness";13
"HD";2017;7;"obs";4;3;"evenness";3,17244746817757
"HD";2017;7;"obs";4;4;"abundance";5575461423,14998
"HD";2017;7;"obs";4;4;"richness";13
"HD";2017;7;"obs";4;4;"evenness";2,44345682512251
"HD";2017;7;"obs";4;5;"abundance";3502761763421,3
"HD";2017;7;"obs";4;5;"richness";12
"HD";2017;7;"obs";4;5;"evenness";2,21861748289653
"HD";2017;7;"obs";4;6;"abundance";2361674914544386
"HD";2017;7;"obs";4;6;"richness";11
"HD";2017;7;"obs";4;6;"evenness";2,13382766580235
"HD";2017;7;"obs";4;7;"abundance";1678503608553255424
"HD";2017;7;"obs";4;7;"richness";10
"HD";2017;7;"obs";4;7;"evenness";2,05677041804591
"HD";2017;7;"obs";4;8;"abundance";1,24809933360308e+21
"HD";2017;7;"obs";4;8;"richness";10
"HD";2017;7;"obs";4;8;"evenness";1,94444758780055
"HD";2017;7;"obs";4;9;"abundance";9,65175546216509e+23
"HD";2017;7;"obs";4;9;"richness";10
"HD";2017;7;"obs";4;9;"evenness";1,80070954555956
"HD";2017;7;"obs";4;10;"abundance";7,71252621705626e+26
"HD";2017;7;"obs";4;10;"richness";11
"HD";2017;7;"obs";4;10;"evenness";1,64684651488976
"HD";2017;7;"obs";4;11;"abundance";6,32598939651767e+29
"HD";2017;7;"obs";4;11;"richness";12
"HD";2017;7;"obs";4;11;"evenness";1,50308395041882
"HD";2017;7;"obs";4;12;"abundance";5,29302996187107e+32
"HD";2017;7;"obs";4;12;"richness";12
"HD";2017;7;"obs";4;12;"evenness";1,38071950744536
"HD";2017;7;"obs";4;13;"abundance";4,49398402962009e+35
"HD";2017;7;"obs";4;13;"richness";12
"HD";2017;7;"obs";4;13;"evenness";1,28273806434717
"HD";2017;7;"obs";4;14;"abundance";3,85563554674954e+38
"HD";2017;7;"obs";4;14;"richness";11
"HD";2017;7;"obs";4;14;"evenness";1,20728253835687
"HD";2017;7;"obs";4;15;"abundance";3,33223519701788e+41
"HD";2017;7;"obs";4;15;"richness";11
"HD";2017;7;"obs";4;15;"evenness";1,15059707594018
"HD";2017;7;"obs";4;16;"abundance";2,89444287028337e+44
"HD";2017;7;"obs";4;16;"richness";10
"HD";2017;7;"obs";4;16;"evenness";1,10868927199977
"HD";2017;7;"obs";4;17;"abundance";2,52283558276209e+47
"HD";2017;7;"obs";4;17;"richness";10
"HD";2017;7;"obs";4;17;"evenness";1,07803855443258
"HD";2017;7;"obs";4;18;"abundance";2,20407296056457e+50
"HD";2017;7;"obs";4;18;"richness";9
"HD";2017;7;"obs";4;18;"evenness";1,05579260766948
"HD";2017;7;"obs";4;19;"abundance";1,92861855474229e+53
"HD";2017;7;"obs";4;19;"richness";10
"HD";2017;7;"obs";4;19;"evenness";1,03974115769852
"HD";2017;7;"obs";4;20;"abundance";1,68937542738756e+56
"HD";2017;7;"obs";4;20;"richness";10
"HD";2017;7;"obs";4;20;"evenness";1,02821447146507
"HD";2017;7;"obs";5;1;"abundance";1081
"HD";2017;7;"obs";5;1;"richness";14
"HD";2017;7;"obs";5;1;"evenness";7,25060407777074
"HD";2017;7;"obs";5;2;"abundance";70160,9538602884
"HD";2017;7;"obs";5;2;"richness";13
"HD";2017;7;"obs";5;2;"evenness";3,36144913522642
"HD";2017;7;"obs";5;3;"abundance";10261969,3542094
"HD";2017;7;"obs";5;3;"richness";13
"HD";2017;7;"obs";5;3;"evenness";3,17244746817757
"HD";2017;7;"obs";5;4;"abundance";5575461423,14998
"HD";2017;7;"obs";5;4;"richness";13
"HD";2017;7;"obs";5;4;"evenness";2,44345682512251
"HD";2017;7;"obs";5;5;"abundance";3502761763421,3
"HD";2017;7;"obs";5;5;"richness";12
"HD";2017;7;"obs";5;5;"evenness";2,21861748289653
"HD";2017;7;"obs";5;6;"abundance";2361674914544386
"HD";2017;7;"obs";5;6;"richness";11
"HD";2017;7;"obs";5;6;"evenness";2,13382766580235
"HD";2017;7;"obs";5;7;"abundance";1678503608553255424
"HD";2017;7;"obs";5;7;"richness";10
"HD";2017;7;"obs";5;7;"evenness";2,05677041804591
"HD";2017;7;"obs";5;8;"abundance";1,24809933360308e+21
"HD";2017;7;"obs";5;8;"richness";10
"HD";2017;7;"obs";5;8;"evenness";1,94444758780055
"HD";2017;7;"obs";5;9;"abundance";9,65175546216509e+23
"HD";2017;7;"obs";5;9;"richness";10
"HD";2017;7;"obs";5;9;"evenness";1,80070954555956
"HD";2017;7;"obs";5;10;"abundance";7,71252621705626e+26
"HD";2017;7;"obs";5;10;"richness";11
"HD";2017;7;"obs";5;10;"evenness";1,64684651488976
"HD";2017;7;"obs";5;11;"abundance";6,32598939651767e+29
"HD";2017;7;"obs";5;11;"richness";12
"HD";2017;7;"obs";5;11;"evenness";1,50308395041882
"HD";2017;7;"obs";5;12;"abundance";5,29302996187107e+32
"HD";2017;7;"obs";5;12;"richness";12
"HD";2017;7;"obs";5;12;"evenness";1,38071950744536
"HD";2017;7;"obs";5;13;"abundance";4,49398402962009e+35
"HD";2017;7;"obs";5;13;"richness";12
"HD";2017;7;"obs";5;13;"evenness";1,28273806434717
"HD";2017;7;"obs";5;14;"abundance";3,85563554674954e+38
"HD";2017;7;"obs";5;14;"richness";11
"HD";2017;7;"obs";5;14;"evenness";1,20728253835687
"HD";2017;7;"obs";5;15;"abundance";3,33223519701788e+41
"HD";2017;7;"obs";5;15;"richness";11
"HD";2017;7;"obs";5;15;"evenness";1,15059707594018
"HD";2017;7;"obs";5;16;"abundance";2,89444287028337e+44
"HD";2017;7;"obs";5;16;"richness";10
"HD";2017;7;"obs";5;16;"evenness";1,10868927199977
"HD";2017;7;"obs";5;17;"abundance";2,52283558276209e+47
"HD";2017;7;"obs";5;17;"richness";10
"HD";2017;7;"obs";5;17;"evenness";1,07803855443258
"HD";2017;7;"obs";5;18;"abundance";2,20407296056457e+50
"HD";2017;7;"obs";5;18;"richness";9
"HD";2017;7;"obs";5;18;"evenness";1,05579260766948
"HD";2017;7;"obs";5;19;"abundance";1,92861855474229e+53
"HD";2017;7;"obs";5;19;"richness";10
"HD";2017;7;"obs";5;19;"evenness";1,03974115769852
"HD";2017;7;"obs";5;20;"abundance";1,68937542738756e+56
"HD";2017;7;"obs";5;20;"richness";10
"HD";2017;7;"obs";5;20;"evenness";1,02821447146507
"HD";2017;7;"obs";6;1;"abundance";1081
"HD";2017;7;"obs";6;1;"richness";14
"HD";2017;7;"obs";6;1;"evenness";7,25060407777074
"HD";2017;7;"obs";6;2;"abundance";70160,9538602884
"HD";2017;7;"obs";6;2;"richness";13
"HD";2017;7;"obs";6;2;"evenness";3,36144913522642
